5.000000, -0.000797, 0.011155, 0.084382, 0.206592
4.990000, 0.000631, 0.011195, 0.084480, 0.208199
4.980000, -0.000294, 0.011343, 0.085144, 0.210421
4.970000, -0.000304, 0.011276, 0.084786, 0.210526
4.960000, 0.001643, 0.011286, 0.085027, 0.209366
4.950000, -0.000920, 0.011274, 0.084881, 0.210431
4.940000, -0.000432, 0.011279, 0.084683, 0.212847
4.930000, 0.000652, 0.011289, 0.084894, 0.211976
4.920000, -0.000938, 0.011441, 0.085475, 0.215168
4.910000, -0.000268, 0.011533, 0.085823, 0.217290
4.900000, 0.000995, 0.011526, 0.085816, 0.217430
4.890000, 0.000128, 0.011598, 0.086017, 0.219802
4.880000, -0.001372, 0.011664, 0.086056, 0.223375
4.870000, -0.000415, 0.011559, 0.085802, 0.220612
4.860000, 0.000634, 0.011758, 0.086662, 0.223721
4.850000, 0.000884, 0.011687, 0.086336, 0.223454
4.840000, -0.000619, 0.011737, 0.086464, 0.225391
4.830000, 0.000709, 0.011714, 0.086417, 0.225066
4.820000, 0.000794, 0.011666, 0.086085, 0.226001
4.810000, 0.000778, 0.011701, 0.086379, 0.225645
4.800000, -0.000131, 0.011920, 0.087265, 0.229582
4.790000, -0.000370, 0.011932, 0.087417, 0.229268
4.780000, -0.000739, 0.012008, 0.087629, 0.231855
4.770000, 0.000871, 0.012044, 0.087699, 0.233586
4.760000, -0.000383, 0.011968, 0.087300, 0.233750
4.750000, 0.000660, 0.012079, 0.088019, 0.233435
4.740000, -0.000279, 0.012046, 0.087646, 0.235687
4.730000, 0.000777, 0.012246, 0.088613, 0.237818
4.720000, 0.000227, 0.012144, 0.088151, 0.237215
4.710000, 0.000544, 0.012102, 0.087792, 0.238869
4.700000, -0.003000, 0.012427, 0.089023, 0.245213
4.690000, -0.000094, 0.012416, 0.089118, 0.244222
4.680000, -0.000141, 0.012230, 0.088409, 0.241437
4.670000, -0.001838, 0.012361, 0.088939, 0.244004
4.660000, -0.001085, 0.012515, 0.089384, 0.248619
4.650000, -0.000613, 0.012428, 0.089117, 0.246980
4.640000, -0.000707, 0.012537, 0.089581, 0.248931
4.630000, 0.000916, 0.012513, 0.089343, 0.250490
4.620000, -0.000341, 0.012481, 0.089362, 0.249093
4.610000, 0.000141, 0.012717, 0.090138, 0.255020
4.600000, -0.000631, 0.012803, 0.090430, 0.257384
4.590000, -0.000443, 0.012770, 0.090286, 0.257570
4.580000, 0.001425, 0.012797, 0.090347, 0.259061
4.570000, -0.001736, 0.012893, 0.090779, 0.260593
4.560000, -0.000135, 0.012858, 0.090607, 0.260958
4.550000, 0.000457, 0.013024, 0.091177, 0.265038
4.540000, 0.001013, 0.013052, 0.091441, 0.264498
4.530000, 0.000593, 0.013139, 0.091734, 0.266981
4.520000, -0.000465, 0.013063, 0.091322, 0.267513
4.510000, 0.000639, 0.013149, 0.091731, 0.268746
4.500000, 0.001448, 0.013098, 0.091459, 0.269269
4.490000, -0.000453, 0.013301, 0.092194, 0.273721
4.480000, -0.002112, 0.013353, 0.092326, 0.275928
4.470000, -0.000131, 0.013421, 0.092620, 0.277309
4.460000, 0.000570, 0.013470, 0.092675, 0.280196
4.450000, 0.001329, 0.013722, 0.093489, 0.286605
4.440000, 0.000414, 0.013289, 0.092110, 0.277046
4.430000, 0.000117, 0.013477, 0.092979, 0.279198
4.420000, 0.000591, 0.013640, 0.093391, 0.284868
4.410000, -0.000316, 0.013761, 0.093911, 0.286864
4.400000, 0.000630, 0.013767, 0.093857, 0.288477
4.390000, 0.001293, 0.013680, 0.093621, 0.286604
4.380000, -0.001393, 0.013788, 0.093860, 0.290975
4.370000, -0.000281, 0.014013, 0.094661, 0.295967
4.360000, -0.000329, 0.014079, 0.094898, 0.297903
4.350000, 0.000611, 0.014246, 0.095366, 0.303176
4.340000, 0.000295, 0.014026, 0.094723, 0.298111
4.330000, 0.000723, 0.014113, 0.094931, 0.301591
4.320000, 0.000297, 0.014341, 0.095878, 0.305086
4.310000, 0.000837, 0.014448, 0.096110, 0.309503
4.300000, -0.000441, 0.014481, 0.096323, 0.309734
4.290000, -0.000147, 0.014366, 0.095769, 0.309939
4.280000, -0.001053, 0.014518, 0.096398, 0.312533
4.270000, -0.002218, 0.014359, 0.095922, 0.309236
4.260000, -0.002871, 0.014659, 0.096873, 0.317004
4.250000, 0.000056, 0.014710, 0.097065, 0.318528
4.240000, -0.001565, 0.014790, 0.097357, 0.320683
4.230000, -0.000871, 0.014807, 0.097308, 0.323047
4.220000, -0.000015, 0.015052, 0.098073, 0.329609
