0.508860, 0.465320
0.797591, 0.141739
-0.599357, -0.556936
-0.301212, -0.806278
-0.180576, 0.496424
-0.200937, 0.375751
-0.421216, -0.571267
0.530386, 0.863341
0.303107, 0.832193
0.878774, 0.959088
0.922772, 0.999207
0.798541, 0.075331
-0.842710, 0.385465
-0.051992, -0.025236
0.672740, 0.108135
-0.552470, 0.181600
-0.426545, -0.754878
-0.676660, -0.025902
-0.311814, 0.022128
0.167820, 0.507610
-0.481448, 0.966883
-0.116639, 0.097336
-0.604384, -0.586253
-0.039323, 0.698723
-0.754060, -0.160549
0.657810, -0.831288
-0.161342, 0.456351
0.244043, -0.004052
-0.158183, -0.807950
0.970712, -0.485444
0.300186, -0.581758
0.696157, 0.873641
-0.336636, -0.980504
-0.152261, 0.351550
0.041624, -0.984441
-0.140840, 0.560176
0.982442, 0.742521
-0.342488, -0.621942
-0.843732, 0.618189
-0.923219, -0.597792
-0.542361, 0.734591
-0.429080, 0.296298
0.190942, 0.814962
-0.707755, -0.967241
-0.992988, -0.737043
-0.452685, 0.307198
-0.318801, -0.756528
0.180839, 0.344562
-0.737032, -0.971422
-0.303888, 0.304592
-0.955863, 0.555272
-0.135232, -0.973421
0.297793, 0.522280
-0.595363, 0.454061
0.140469, -0.518582
0.856269, 0.598108
-0.783991, -0.572812
-0.105595, 0.406951
-0.757850, 0.186651
0.439710, -0.750838
0.449608, 0.987025
0.556361, -0.869193
-0.769504, -0.262801
0.475369, -0.506536
-0.234223, -0.828519
0.798057, -0.190085
0.726753, -0.337175
-0.163506, 0.024546
-0.814895, 0.241131
-0.521394, 0.325574
0.722549, -0.665125
-0.076318, 0.938558
-0.237937, 0.818087
0.345510, 0.004213
0.004738, -0.214781
0.253375, -0.545654
-0.227756, -0.190264
-0.414847, 0.002740
0.546935, -0.939478
0.496205, -0.687287
-0.767997, 0.294262
0.122627, 0.958756
0.957087, 0.959121
-0.016698, -0.857808
0.200252, 0.461908
0.467765, -0.077198
0.796783, -0.608553
-0.138640, -0.441154
-0.790466, -0.793130
0.563059, 0.214272
-0.007911, -0.183565
0.668618, 0.764333
0.626171, -0.746230
-0.232927, 0.173106
-0.685708, -0.736722
0.485819, -0.453705
0.557540, -0.391554
-0.494949, 0.514626
-0.432433, 0.488353
0.656818, 0.767820
-0.049738, 0.124584
-0.309378, -0.252955
0.516031, 0.551982
0.305892, 0.725565
0.758851, -0.131049
-0.060163, -0.249060
0.685386, -0.391546
-0.484727, 0.311556
-0.137775, 0.282347
-0.515338, 0.176517
0.545625, 0.970481
0.722812, 0.103165
-0.421073, -0.772137
-0.382209, 0.146495
0.716217, -0.725391
-0.085685, -0.333522
0.399193, 0.604936
0.413524, -0.084776
0.156918, -0.280585
-0.359211, -0.084231
0.588366, 0.580625
0.666710, 0.273752
-0.810920, -0.818017
-0.414692, 0.051305
0.464330, 0.069970
-0.772179, 0.009955
0.040452, 0.950633
-0.886881, 0.619379
-0.821504, -0.269089
-0.234126, 0.894713
0.005520, 0.680188
-0.438809, -0.595287
0.285124, 0.974715
0.319937, -0.557958
-0.305870, 0.960726
0.357812, -0.717504
0.541351, 0.024521
0.556248, 0.730431
0.206505, -0.858444
-0.218265, -0.329166
0.211526, 0.009557
0.680789, -0.748022
-0.039810, 0.793909
0.871357, 0.138686
-0.475181, -0.362770
0.033399, 0.530339
-0.682581, 0.594590
0.935052, 0.602543
0.569305, 0.254989
-0.955415, -0.736565
0.215715, 0.402397
-0.454069, -0.242934
-0.573082, -0.897821
-0.512503, 0.633423
-0.756265, 0.269232
-0.695743, 0.455261
-0.721211, 0.985046
0.707239, 0.238979
0.778955, 0.578596
-0.622336, -0.696226
-0.784174, 0.411063
0.834113, -0.466755
0.005653, 0.769165
-0.864212, -0.425042
0.024154, -0.819627
-0.161607, -0.760131
0.582770, 0.384325
-0.003065, -0.990312
0.486504, 0.484432
0.643111, 0.730239
-0.246336, 0.947368
0.185501, 0.032453
0.932415, -0.107260
-0.728569, 0.711370
-0.528665, -0.350904
-0.984856, -0.312839
-0.939841, 0.849257
0.220406, 0.065812
0.618422, 0.356194
0.640771, -0.357424
0.536567, -0.520836
-0.117554, 0.119337
0.863489, 0.879381
0.129025, 0.349993
0.363813, -0.227864
0.080232, -0.882523
-0.280495, -0.734267
0.149930, -0.348080
0.158473, 0.421361
-0.636711, 0.629808
-0.929543, -0.621567
-0.683031, -0.869384
-0.772310, 0.537375
0.196428, 0.846112
-0.106432, -0.162801
-0.511312, -0.569865
0.316363, 0.371134
0.549472, 0.179852
0.250515, -0.321503
-0.470155, -0.385672
0.450633, 0.610077
-0.268196, -0.829862
0.875810, 0.881734
-0.177943, 0.034283
0.303095, 0.185346
-0.335910, 0.373552
0.563779, -0.018941
0.504168, 0.791469
-0.481566, -0.299404
0.637581, 0.412002
0.537795, -0.873731
0.842138, -0.145843
0.497403, 0.391609
-0.965991, -0.252083
-0.929894, -0.436146
0.362245, 0.520739
-0.826069, -0.905951
0.690877, -0.950259
0.975783, -0.487066
0.084024, 0.278879
0.698280, 0.748115
-0.347570, 0.262060
-0.270826, -0.843402
0.053529, 0.247608
-0.142806, -0.308891
-0.340390, -0.605011
-0.182622, -0.498252
0.249146, -0.685219
0.893357, 0.283155
0.062698, 0.963463
